gene_id,tot_exon_len,HOG,scaf_name,scaf_len,M_F_mode,chr_soft,chr_hard,Tps_SF_HD_Md_Re1,Tps_SF_HD_Md_Re2,Tps_SF_HD_Md_Re3,Tps_SF_LG_Md_Re1,Tps_SF_LG_Md_Re2,Tps_SF_LG_Md_Re3,Tps_SF_RT_Md_Re1,Tps_SF_RT_Md_Re2,Tps_SF_RT_Md_Re3,Tps_SF_WB_Md_Re1,Tps_SF_WB_Md_Re2,Tps_SF_WB_Md_Re3,Tps_SM_HD_Md_Re1,Tps_SM_HD_Md_Re2,Tps_SM_HD_Md_Re3,Tps_SM_LG_Md_Re1,Tps_SM_LG_Md_Re2,Tps_SM_LG_Md_Re3,Tps_SM_RT_Md_Re1,Tps_SM_RT_Md_Re2,Tps_SM_RT_Md_Re3,Tps_SM_WB_Md_Re1,Tps_SM_WB_Md_Re2,Tps_SM_WB_Md_Re3,lg_pos,gene_rel_midpoint,multi_lg,all_lg
TPS_15111,399,NA,1_Tps_b3v08_scaf054534,NA,NA,NA,NA,10,2,13,0,0,15,1,19,2,106,138,48,3,7,1,1,2,0,0,27,0,28,54,7,NA,NA,NA,NA
TPS_15112,324,NA,1_Tps_b3v08_scaf035306,NA,NA,NA,NA,188,166,196,111,151,213,946,961,689,624,694,709,350,295,336,264,256,237,1089,1044,959,234,270,354,NA,NA,NA,NA
TPS_15113,312,NA,1_Tps_b3v08_scaf003888,59488,0.0423035312158297,A,A,22,23,34,1,1,37,1,1,0,8,12,7,35,33,24,4,2,3,4,4,6,7,25,14,lg4,17022746,NO,lg4
TPS_15114,429,NA,1_Tps_b3v08_scaf027056,NA,NA,NA,NA,116,25,16,0,0,25,29,4,12,19,44,25,24,14,8,0,0,1,65,64,71,16,758,10,NA,NA,NA,NA
TPS_15115,939,NA,1_Tps_b3v08_scaf029833,NA,NA,NA,NA,1896,822,704,33,43,1118,1650,1050,134,5929,10930,6247,473,359,246,63,50,71,1487,1282,915,246,777,549,NA,NA,NA,NA
TPS_15116,159,NA,1_Tps_b3v08_scaf044642,NA,NA,NA,NA,17,27,10,15,22,24,68,64,55,48,57,57,31,16,17,21,22,18,150,160,167,47,49,33,NA,NA,NA,NA
TPS_15117,342,NA,1_Tps_b3v08_scaf030252,NA,NA,NA,NA,15,13,7,0,0,9,4,1,2,14,27,12,3,2,3,0,0,2,212,254,269,14,12,7,NA,NA,NA,NA
TPS_15118,1116,NA,1_Tps_b3v08_scaf019155,5697,0.0148284927397895,A,A,129,127,251,177,201,321,1640,1033,1223,450,919,442,185,247,177,165,231,155,292,328,183,133,368,210,NA,NA,NA,NA
TPS_15119,333,NA,1_Tps_b3v08_scaf036798,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,731,694,758,56,33,23,NA,NA,NA,NA
TPS_15120,267,NA,1_Tps_b3v08_scaf027843,NA,NA,NA,NA,8,7,11,0,5,9,11,11,12,14,9,9,16,15,5,6,8,4,5,6,8,8,10,4,NA,NA,NA,NA
TPS_15121,426,NA,1_Tps_b3v08_scaf027136,NA,NA,NA,NA,0,0,0,0,0,1,6,2,4,2,3,1,1,1,1,1,1,0,62,60,67,1,4,2,NA,NA,NA,NA
TPS_15122,402,NA,1_Tps_b3v08_scaf040644,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA
TPS_15123,345,NA,1_Tps_b3v08_scaf018362,6040,0.168895307847307,A,A,0,0,0,0,1,0,8,7,7,3,1,2,0,1,0,1,0,0,8,5,7,4,4,1,NA,NA,NA,NA
TPS_15124,135,NA,1_Tps_b3v08_scaf047594,NA,NA,NA,NA,50,48,56,30,43,105,9,3,7,76,50,58,109,66,72,40,50,44,92,63,71,51,127,81,NA,NA,NA,NA
TPS_15125,291,NA,1_Tps_b3v08_scaf018218,6101,-0.880380634081245,X,X,5,9,13,9,7,15,353,330,296,36,35,52,15,15,11,17,7,4,38,51,31,16,8,8,NA,NA,NA,NA
TPS_15126,369,NA,1_Tps_b3v08_scaf046945,NA,NA,NA,NA,64,48,84,20,46,95,4,2,34,31,18,17,109,140,73,272,511,142,2,0,0,84,155,167,NA,NA,NA,NA
TPS_15127,417,NA,1_Tps_b3v08_scaf013545,9506,0.0474317100991271,A,A,0,1,0,0,0,0,1,0,1,9,6,3,0,1,0,0,0,0,0,0,0,2,13,2,NA,NA,NA,NA
TPS_15128,330,NA,1_Tps_b3v08_scaf044052,NA,NA,NA,NA,8,5,9,12,17,13,62,51,39,20,12,15,18,13,16,18,18,14,21,15,34,10,12,16,NA,NA,NA,NA
TPS_15129,528,NA,1_Tps_b3v08_scaf009484,19265,0.0398414446207229,A,A,10,4,6,5,9,11,24,18,12,13,3,14,18,16,17,12,15,8,22,28,15,6,21,12,NA,NA,NA,NA
TPS_15130,270,NA,1_Tps_b3v08_scaf066041,NA,NA,NA,NA,1,2,9,6,6,14,17,8,16,61,36,53,1,2,3,2,6,3,15,7,18,16,123,27,NA,NA,NA,NA
TPS_15131,507,NA,1_Tps_b3v08_scaf001277,125882,0.0452555997941285,A,A,0,0,0,0,0,0,3,2,1,0,0,0,0,1,0,1,0,0,4144,5028,5566,78,180,88,lg11,23508757,NO,lg11
TPS_15132,264,NA,1_Tps_b3v08_scaf040532,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
TPS_15133,183,NA,1_Tps_b3v08_scaf043660,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
TPS_15134,5205,HOG_16234,1_Tps_b3v08_scaf012164,12035,0.0136839194951578,A,A,460,385,578,442,473,685,1238,998,1014,1107,1141,1109,672,717,566,641,525,447,1469,1893,1987,593,915,773,lg8,61910439,NO,lg8
TPS_15135,447,NA,1_Tps_b3v08_scaf041723,NA,NA,NA,NA,3,1,4,1,2,4,13,10,20,10,6,5,4,2,8,8,7,1,19,20,20,3,9,8,NA,NA,NA,NA
TPS_15136,417,NA,1_Tps_b3v08_scaf071804,NA,NA,NA,NA,14,3,2,9,2,5,25,22,29,0,0,0,5,3,11,2,4,4,17,4,13,1,2,0,NA,NA,NA,NA
TPS_15137,2700,HOG_15205,1_Tps_b3v08_scaf010183,16993,0.0711530870230872,A,A,1,0,0,1,0,1,0,0,2,12,10,7,0,0,2,0,0,2,0,0,0,5,4,0,NA,NA,NA,NA
TPS_15138,321,NA,1_Tps_b3v08_scaf068916,NA,NA,NA,NA,0,0,1,0,0,2,1,2,0,28,15,13,0,4,1,0,1,0,0,1,1,8,9,0,NA,NA,NA,NA
TPS_15139,468,NA,1_Tps_b3v08_scaf018144,6137,-0.0873462222432997,A,A,72,90,65,41,36,94,102,90,55,362,162,294,131,149,105,49,47,67,172,250,355,964,508,1528,NA,NA,NA,NA
TPS_15140,264,NA,1_Tps_b3v08_scaf032017,NA,NA,NA,NA,284,259,268,47,85,401,155,56,50,250,251,124,169,199,108,63,52,45,400,472,393,68,436,149,NA,NA,NA,NA
TPS_15141,810,NA,1_Tps_b3v08_scaf004445,52437,0.0786201500386297,A,A,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,566,550,481,10,13,11,NA,NA,NA,NA
TPS_15142,306,HOG_1866,1_Tps_b3v08_scaf033803,NA,NA,NA,NA,68,48,65,75,79,110,228,181,188,145,173,123,101,104,68,75,101,101,162,228,268,87,74,141,NA,NA,NA,NA
TPS_15143,255,NA,1_Tps_b3v08_scaf038831,NA,NA,NA,NA,2,1,1,3,4,2,3,7,9,11,3,2,2,1,5,1,4,4,3,2,1,1,19,1,NA,NA,NA,NA
TPS_15144,210,NA,1_Tps_b3v08_scaf041125,NA,NA,NA,NA,15,11,18,10,5,14,12,4,13,69,55,33,15,16,12,4,7,13,18,46,22,28,109,24,NA,NA,NA,NA
TPS_15145,252,NA,1_Tps_b3v08_scaf026402,NA,NA,NA,NA,6,1,5,3,0,4,12,1,1,3,5,5,8,11,7,1,1,0,0,1,0,2,4,8,NA,NA,NA,NA
TPS_15146,354,NA,1_Tps_b3v08_scaf040503,NA,NA,NA,NA,4,5,4,1,7,6,4,3,2,43,67,34,3,7,2,7,4,4,7,22,8,6,9,4,NA,NA,NA,NA
TPS_15147,405,NA,1_Tps_b3v08_scaf035085,NA,NA,NA,NA,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,193,207,248,2,5,2,NA,NA,NA,NA
TPS_15148,360,NA,1_Tps_b3v08_scaf067948,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,3,31,23,0,2,0,0,0,0,5,4,6,1,2,4,NA,NA,NA,NA
TPS_15149,1164,HOG_18667,1_Tps_b3v08_scaf050446,NA,NA,NA,NA,91,63,90,21,102,97,310,279,206,280,242,212,123,229,118,249,590,117,347,473,422,270,710,167,NA,NA,NA,NA
TPS_15150,438,NA,1_Tps_b3v08_scaf056135,NA,NA,NA,NA,93,83,126,94,112,180,182,221,179,233,287,202,153,143,105,122,106,132,174,305,254,88,293,126,NA,NA,NA,NA
TPS_15151,453,NA,1_Tps_b3v08_scaf049533,NA,NA,NA,NA,0,1,1,1,1,4,15,7,5,6,12,6,3,2,0,0,1,1,6,4,2,4,7,1,NA,NA,NA,NA
TPS_15152,345,NA,1_Tps_b3v08_scaf021525,NA,NA,NA,NA,51,47,111,87,100,128,99,88,115,134,147,126,84,113,47,80,58,49,90,117,101,104,99,153,NA,NA,NA,NA
TPS_15153,291,NA,1_Tps_b3v08_scaf036294,NA,NA,NA,NA,42,42,108,74,84,143,79,91,97,197,142,151,111,142,61,105,70,72,91,113,95,109,126,163,NA,NA,NA,NA
TPS_15154,270,NA,1_Tps_b3v08_scaf049492,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,138,101,75,0,0,0,0,0,0,3,52,19,10,3,4,NA,NA,NA,NA
TPS_15155,2067,HOG_6962,1_Tps_b3v08_scaf029079,NA,NA,NA,NA,86,72,180,73,88,233,109,314,174,357,495,319,117,139,62,90,94,94,125,501,177,110,299,171,NA,NA,NA,NA
TPS_15156,342,NA,1_Tps_b3v08_scaf037454,NA,NA,NA,NA,57,22,54,6,3,72,3,1,5,27,5,15,100,59,48,6,0,4,1,0,2,12,24,26,NA,NA,NA,NA
TPS_15157,285,NA,1_Tps_b3v08_scaf044364,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,NA,NA,NA,NA
TPS_15158,483,NA,1_Tps_b3v08_scaf052445,NA,NA,NA,NA,34,15,20,11,17,38,10,8,7,32,19,21,49,61,63,23,43,55,2,5,5,14,16,15,NA,NA,NA,NA
TPS_15159,240,NA,1_Tps_b3v08_scaf010708,15475,-0.00025247518480794,A,A,29,20,23,21,35,30,72,86,75,27,36,49,26,47,28,32,26,26,150,145,205,29,37,34,NA,NA,NA,NA
TPS_15160,411,HOG_24291,1_Tps_b3v08_scaf016837,6803,-1.05386752638601,X,A,6,2,5,0,0,4,19,8,12,16,23,18,3,2,4,0,1,1,11,11,15,6,10,7,NA,NA,NA,NA
TPS_15161,330,NA,1_Tps_b3v08_scaf050636,NA,NA,NA,NA,29,16,27,20,24,40,98,78,109,60,71,56,60,37,33,54,31,30,205,153,158,36,56,47,NA,NA,NA,NA
TPS_15162,138,NA,1_Tps_b3v08_scaf078220,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,2,1,0,1,0,2,0,1,5,2,0,0,0,0,NA,NA,NA,NA
TPS_15163,714,NA,1_Tps_b3v08_scaf010085,17280,0.0702776483440795,A,A,0,1,1,19,11,0,2,2,4,1,7,3,2,22,6,6,23,14,8,16,14,4,5,1,NA,NA,NA,NA
TPS_15164,291,NA,1_Tps_b3v08_scaf045440,NA,NA,NA,NA,0,0,0,0,0,0,3,8,4,4,8,2,0,0,1,0,0,0,1,0,2,2,1,0,NA,NA,NA,NA
TPS_15165,336,NA,1_Tps_b3v08_scaf088142,NA,NA,NA,NA,30,38,47,38,35,63,66,75,62,34,24,57,60,47,34,56,26,30,102,130,111,13,34,27,NA,NA,NA,NA
TPS_15166,495,NA,1_Tps_b3v08_scaf050779,NA,NA,NA,NA,2,0,3,1,1,1,1,2,2,11,17,8,1,3,0,1,3,0,4,7,7,2,7,2,NA,NA,NA,NA
TPS_15167,843,NA,1_Tps_b3v08_scaf027732,NA,NA,NA,NA,33,33,53,34,43,65,218,183,228,70,62,56,49,59,47,36,48,28,160,189,213,47,51,33,NA,NA,NA,NA
TPS_15168,492,NA,1_Tps_b3v08_scaf018409,6016,0.0460250147535532,A,A,218,202,233,179,267,275,813,610,664,394,704,412,287,345,286,342,358,330,539,561,601,293,310,419,NA,NA,NA,NA
TPS_15169,867,NA,1_Tps_b3v08_scaf000340,220097,0.0233416055213006,A,A,0,2,3,0,1,1,2,4,5,5,17,15,3,2,3,2,0,1,133,123,130,11,17,1,lg9,13485832,NO,lg9
TPS_15170,453,NA,1_Tps_b3v08_scaf048614,NA,NA,NA,NA,26,19,36,14,24,32,163,113,106,30,38,46,39,31,38,30,27,31,119,135,133,26,34,37,NA,NA,NA,NA
TPS_15171,231,NA,1_Tps_b3v08_scaf066931,NA,NA,NA,NA,189,131,150,166,177,167,434,351,346,482,516,361,367,248,202,441,395,306,309,321,346,171,389,461,NA,NA,NA,NA
TPS_15172,279,NA,1_Tps_b3v08_scaf025910,NA,NA,NA,NA,103,97,107,112,168,144,290,244,194,251,236,248,209,154,149,236,205,170,148,193,128,128,229,377,NA,NA,NA,NA
TPS_15173,258,NA,1_Tps_b3v08_scaf086107,NA,NA,NA,NA,1,0,0,0,0,2,1,0,3,2,1,2,0,0,0,0,1,0,4,4,1,4,2,0,NA,NA,NA,NA
TPS_15174,219,NA,1_Tps_b3v08_scaf029820,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
TPS_15175,276,NA,1_Tps_b3v08_scaf013783,9122,-1.00705014697911,X,X,7,6,4,3,1,4,17,15,19,8,10,18,3,3,7,1,3,8,5,2,3,7,6,8,NA,NA,NA,NA
TPS_15176,255,NA,1_Tps_b3v08_scaf028281,NA,NA,NA,NA,2,0,10,1,1,13,3,1,19,0,0,1,0,2,5,0,3,5,0,7,5,0,0,3,NA,NA,NA,NA
TPS_15177,357,NA,1_Tps_b3v08_scaf017188,6614,0.0338819322922745,A,A,1451,1678,3730,2108,2224,5346,171,186,124,2336,1821,3042,3579,4047,1538,2504,1287,1119,238,226,153,2104,2885,7647,NA,NA,NA,NA
TPS_15178,276,NA,1_Tps_b3v08_scaf039139,NA,NA,NA,NA,0,1,2,6,5,2,16,10,15,10,20,4,6,2,2,7,8,7,13,29,35,5,12,3,NA,NA,NA,NA
TPS_15179,327,NA,1_Tps_b3v08_scaf043708,NA,NA,NA,NA,129,79,53,5,3,69,107,53,54,333,388,299,35,33,20,8,7,8,94,91,67,30,39,21,NA,NA,NA,NA
TPS_15180,279,NA,1_Tps_b3v08_scaf042494,NA,NA,NA,NA,62,42,56,53,65,67,156,144,140,82,69,70,127,81,79,130,89,60,139,126,134,42,63,73,NA,NA,NA,NA
TPS_15181,381,NA,1_Tps_b3v08_scaf054665,NA,NA,NA,NA,127,48,58,0,1,63,116,65,38,392,518,404,74,42,9,3,1,3,191,137,73,21,85,99,NA,NA,NA,NA
TPS_15182,276,NA,1_Tps_b3v08_scaf041096,NA,NA,NA,NA,9,6,15,6,7,12,11,15,15,13,43,26,9,11,10,7,8,5,12,15,12,3,12,4,NA,NA,NA,NA
TPS_15183,768,NA,1_Tps_b3v08_scaf044645,NA,NA,NA,NA,9,7,7,5,3,14,37,25,35,102,81,43,12,10,8,10,6,7,34,43,42,18,29,11,NA,NA,NA,NA
TPS_15184,369,NA,1_Tps_b3v08_scaf030591,NA,NA,NA,NA,26,21,56,22,25,48,179,137,169,44,56,41,22,43,29,22,30,25,75,102,73,23,40,26,NA,NA,NA,NA
TPS_15185,195,NA,1_Tps_b3v08_scaf006412,34921,0.00585687635640942,A,A,19,10,23,13,20,24,109,65,88,49,29,31,24,28,19,20,20,27,48,62,40,11,25,26,lg5,49588036,NO,lg5
TPS_15186,171,NA,1_Tps_b3v08_scaf052324,NA,NA,NA,NA,14,14,23,15,19,16,127,102,104,88,76,85,31,20,17,29,23,29,99,90,115,85,29,82,NA,NA,NA,NA
TPS_15187,273,HOG_19895,1_Tps_b3v08_scaf023423,NA,NA,NA,NA,10,18,14,7,20,14,38,44,30,28,21,35,34,18,27,17,12,18,60,80,41,14,37,30,NA,NA,NA,NA
TPS_15188,288,NA,1_Tps_b3v08_scaf080487,NA,NA,NA,NA,1,0,1,0,0,4,2,4,6,5,1,5,0,1,0,0,0,0,7,8,17,3,5,0,NA,NA,NA,NA
TPS_15189,624,NA,1_Tps_b3v08_scaf052921,NA,NA,NA,NA,41,33,51,79,104,83,2,1,4,94,49,38,78,96,48,134,231,125,41,37,30,104,210,98,NA,NA,NA,NA
TPS_15190,441,NA,1_Tps_b3v08_scaf028617,NA,NA,NA,NA,0,0,0,0,0,0,2,1,0,0,1,1,0,0,0,0,0,0,868,934,1007,49,55,19,NA,NA,NA,NA
TPS_15191,369,NA,1_Tps_b3v08_scaf087663,NA,NA,NA,NA,1,4,3,3,4,5,14,7,7,22,54,33,3,1,2,4,4,3,117,128,96,4,22,9,NA,NA,NA,NA
TPS_15192,270,NA,1_Tps_b3v08_scaf042282,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6,4,1,0,0,NA,NA,NA,NA
TPS_15193,435,NA,1_Tps_b3v08_scaf082647,NA,NA,NA,NA,13,2,18,9,10,28,0,0,1,0,0,6,16,21,24,13,13,18,0,0,0,1,5,4,NA,NA,NA,NA
TPS_15194,414,NA,1_Tps_b3v08_scaf042495,NA,NA,NA,NA,2,1,0,0,0,2,9,9,7,2,5,3,3,1,2,2,3,1,81,130,111,2,14,7,NA,NA,NA,NA
TPS_15195,741,HOG_22476,1_Tps_b3v08_scaf040617,NA,NA,NA,NA,26,19,28,23,33,34,94,63,80,85,83,80,32,47,26,58,37,37,35,44,40,39,35,57,NA,NA,NA,NA
TPS_15196,297,NA,1_Tps_b3v08_scaf001356,121465,-0.00762491132171987,A,A,20,35,37,36,29,52,144,117,160,43,60,54,50,53,36,46,34,46,136,221,245,28,35,39,NA,NA,NA,NA
TPS_15197,237,NA,1_Tps_b3v08_scaf078778,NA,NA,NA,NA,17,16,16,26,17,20,4,2,2,45,20,31,38,23,12,34,15,11,13,7,13,14,19,48,NA,NA,NA,NA
TPS_15198,1197,NA,1_Tps_b3v08_scaf003847,60053,0.0641272998834261,A,A,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,1,lg6,38830257,NO,lg6
TPS_15199,399,NA,1_Tps_b3v08_scaf015913,7359,-0.155629422431425,A,A,29,27,34,24,30,58,65,69,64,166,23,137,66,70,22,46,24,18,109,105,112,231,171,276,NA,NA,NA,NA
TPS_15200,393,NA,1_Tps_b3v08_scaf058480,NA,NA,NA,NA,298,224,280,212,307,342,68,36,30,260,47,190,394,339,403,306,302,292,145,49,69,126,245,262,NA,NA,NA,NA
TPS_15201,417,NA,1_Tps_b3v08_scaf056166,NA,NA,NA,NA,2,4,10,0,1,15,1,15,2,71,103,34,0,7,0,1,3,2,1,24,1,18,47,4,NA,NA,NA,NA
TPS_15202,360,NA,1_Tps_b3v08_scaf015643,7536,-0.0435333233598489,A,A,43,17,28,21,17,45,0,0,1,32,32,32,78,71,68,46,30,27,30,34,26,53,31,51,NA,NA,NA,NA
TPS_15203,522,NA,1_Tps_b3v08_scaf044589,NA,NA,NA,NA,13,7,22,14,14,33,4,2,2,33,7,13,27,21,24,9,16,14,0,2,0,10,78,48,NA,NA,NA,NA
TPS_15204,480,NA,1_Tps_b3v08_scaf043704,NA,NA,NA,NA,5,11,4,12,11,12,22,8,5,45,12,18,23,28,23,20,27,18,46,52,47,13,49,46,NA,NA,NA,NA
TPS_15205,333,NA,1_Tps_b3v08_scaf031026,NA,NA,NA,NA,22,34,43,20,24,48,28,40,18,47,104,62,30,30,38,22,19,22,33,31,30,46,29,33,NA,NA,NA,NA
TPS_15206,459,NA,1_Tps_b3v08_scaf019718,5483,0.0732331998067027,A,A,0,1,2,1,0,0,0,4,1,8,7,4,0,0,1,0,1,0,1,2,1,4,3,0,NA,NA,NA,NA
TPS_15207,390,NA,1_Tps_b3v08_scaf060710,NA,NA,NA,NA,1,2,3,2,3,3,9,11,5,12,25,6,5,1,4,5,0,0,12,11,19,2,4,9,NA,NA,NA,NA
TPS_15208,219,NA,1_Tps_b3v08_scaf080957,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0,3,1,0,NA,NA,NA,NA
TPS_15209,387,NA,1_Tps_b3v08_scaf072474,NA,NA,NA,NA,55,33,55,43,70,46,139,105,136,159,258,133,59,76,67,75,101,110,55,103,91,76,136,78,NA,NA,NA,NA
TPS_15210,195,NA,1_Tps_b3v08_scaf061809,NA,NA,NA,NA,2,1,1,0,1,0,4,0,0,7,2,0,1,1,0,0,1,0,10,12,14,1,2,0,NA,NA,NA,NA
TPS_15211,180,NA,1_Tps_b3v08_scaf015316,7781,0.00181839847162953,A,A,4,4,2,3,3,4,16,21,19,3,0,7,1,5,6,5,9,4,5,10,7,8,1,5,NA,NA,NA,NA
TPS_15212,429,NA,1_Tps_b3v08_scaf006730,32703,-0.000467947141900831,A,A,1,1,1,0,3,0,0,0,0,0,0,0,2,0,1,1,1,0,12,10,18,2,0,0,NA,NA,NA,NA
TPS_15213,1086,NA,1_Tps_b3v08_scaf045886,NA,NA,NA,NA,3,1,1,2,1,5,38,51,55,9,11,27,1,3,1,3,3,2,19,20,26,4,8,9,NA,NA,NA,NA
TPS_15214,294,NA,1_Tps_b3v08_scaf076065,NA,NA,NA,NA,26,16,31,21,41,61,92,112,134,14,13,0,17,18,23,13,34,33,26,46,34,2,30,29,NA,NA,NA,NA
TPS_15215,246,NA,1_Tps_b3v08_scaf023851,NA,NA,NA,NA,4,5,3,0,4,3,15,22,23,13,13,10,2,3,5,4,3,4,2,6,4,5,8,6,NA,NA,NA,NA
TPS_15216,504,NA,1_Tps_b3v08_scaf001214,128762,0.0262887466753429,A,A,4,4,13,4,8,10,2,0,0,1,2,2,25,25,22,22,17,22,2,4,2,9,13,8,lg3,96294805,NO,lg3
TPS_15217,318,NA,1_Tps_b3v08_scaf014932,8069,0.0341332697360344,A,A,1,1,0,2,1,0,8,5,6,5,10,7,0,2,0,0,0,0,14,3,5,8,9,1,NA,NA,NA,NA
TPS_15218,363,NA,1_Tps_b3v08_scaf043366,NA,NA,NA,NA,13,8,13,16,11,22,30,23,30,25,27,29,19,13,12,7,11,14,83,91,92,9,25,21,NA,NA,NA,NA
TPS_15219,270,NA,1_Tps_b3v08_scaf038776,NA,NA,NA,NA,135,180,101,117,387,146,1,0,0,1772,554,971,26,122,24,88,199,188,0,3,1,161,704,229,NA,NA,NA,NA
TPS_15220,1365,HOG_20172,1_Tps_b3v08_scaf016515,6981,0.112408059320183,A,A,8,8,11,1,2,10,2,3,3,1,2,3,10,17,23,1,3,3,7,6,14,5,12,5,NA,NA,NA,NA
TPS_15221,486,HOG_20552,1_Tps_b3v08_scaf027349,NA,NA,NA,NA,1,1,1,0,0,0,26,20,21,8,9,8,2,0,2,1,1,0,35,49,62,4,9,9,NA,NA,NA,NA
TPS_15222,279,NA,1_Tps_b3v08_scaf030895,NA,NA,NA,NA,2,3,9,3,1,5,16,14,17,14,17,13,7,6,6,4,9,5,13,18,20,17,8,10,NA,NA,NA,NA
TPS_15223,1515,NA,1_Tps_b3v08_scaf043551,NA,NA,NA,NA,94,86,137,99,106,180,466,442,395,172,223,281,236,206,119,174,146,127,411,463,350,82,147,183,NA,NA,NA,NA
TPS_15224,369,NA,1_Tps_b3v08_scaf023000,NA,NA,NA,NA,0,0,0,0,0,0,9,7,9,4,13,8,0,0,0,0,0,0,6,1,2,3,5,1,NA,NA,NA,NA
TPS_15225,342,NA,1_Tps_b3v08_scaf050993,NA,NA,NA,NA,36,31,30,6,8,44,6,3,4,6,4,2,27,16,15,1,5,2,3,2,5,10,2,5,NA,NA,NA,NA
TPS_15226,303,NA,1_Tps_b3v08_scaf034707,NA,NA,NA,NA,108,96,130,101,114,160,98,64,64,148,143,141,215,177,161,168,166,130,153,63,70,102,183,205,NA,NA,NA,NA
TPS_15227,297,NA,1_Tps_b3v08_scaf005786,39807,0.046378247816033,A,A,3,1,1,0,0,2,0,0,0,40,3,9,0,0,0,0,0,1,0,0,0,0,1,0,NA,NA,NA,NA
TPS_15228,504,NA,1_Tps_b3v08_scaf036316,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,1,0,1,NA,NA,NA,NA
TPS_15229,333,NA,1_Tps_b3v08_scaf024615,NA,NA,NA,NA,238,192,306,230,235,428,472,476,378,363,242,340,436,389,363,307,213,216,569,337,307,279,335,376,NA,NA,NA,NA
TPS_15230,270,HOG_3765,1_Tps_b3v08_scaf032016,NA,NA,NA,NA,112,84,92,87,79,109,379,285,405,148,186,162,131,137,140,129,134,112,290,382,551,92,128,170,NA,NA,NA,NA
TPS_15231,279,NA,1_Tps_b3v08_scaf027552,NA,NA,NA,NA,1,1,6,3,0,4,2,4,0,7,6,3,0,1,1,2,1,1,1,3,2,5,4,3,NA,NA,NA,NA
TPS_15232,507,NA,1_Tps_b3v08_scaf013423,9702,-0.986713846568558,X,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
TPS_15233,837,NA,1_Tps_b3v08_scaf083147,NA,NA,NA,NA,439,443,1068,805,976,1142,77,51,59,153,149,203,554,724,306,610,413,382,51,58,11,93,724,452,NA,NA,NA,NA
TPS_15234,264,NA,1_Tps_b3v08_scaf026066,NA,NA,NA,NA,16,9,15,9,9,15,80,37,30,38,68,68,12,11,3,9,13,11,633,536,406,34,40,38,NA,NA,NA,NA
TPS_15235,351,NA,1_Tps_b3v08_scaf015278,7815,0.00748295269744371,A,A,0,3,1,0,0,0,4,12,0,30,2,4,0,0,0,0,1,0,1,17,10,9,9,2,NA,NA,NA,NA
TPS_15236,210,NA,1_Tps_b3v08_scaf014166,8721,0.0785804092140561,A,A,4,2,4,1,0,4,20,21,25,4,8,4,6,9,8,1,6,0,8,18,15,3,0,2,NA,NA,NA,NA
TPS_15237,642,NA,1_Tps_b3v08_scaf011944,12505,0.0848062069201307,A,A,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
TPS_15238,276,NA,1_Tps_b3v08_scaf065574,NA,NA,NA,NA,3,3,6,3,4,4,16,7,18,5,11,8,4,8,6,7,4,1,23,31,13,4,5,7,NA,NA,NA,NA
TPS_15239,507,NA,1_Tps_b3v08_scaf038802,NA,NA,NA,NA,5,4,11,3,6,11,6,10,7,20,35,34,11,8,5,4,2,1,8,27,22,8,32,6,NA,NA,NA,NA
TPS_15240,381,NA,1_Tps_b3v08_scaf037222,NA,NA,NA,NA,18,12,19,26,31,24,1,0,0,31,19,35,47,43,44,29,32,32,4,6,4,26,47,84,NA,NA,NA,NA
TPS_15241,375,NA,1_Tps_b3v08_scaf012854,10710,-0.0176214407106145,A,A,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,918,1485,1812,32,35,21,NA,NA,NA,NA
