gene_id,tot_exon_len,HOG,scaf_name,scaf_len,M_F_mode,chr_soft,chr_hard,Tps_SF_HD_Md_Re1,Tps_SF_HD_Md_Re2,Tps_SF_HD_Md_Re3,Tps_SF_LG_Md_Re1,Tps_SF_LG_Md_Re2,Tps_SF_LG_Md_Re3,Tps_SF_RT_Md_Re1,Tps_SF_RT_Md_Re2,Tps_SF_RT_Md_Re3,Tps_SF_WB_Md_Re1,Tps_SF_WB_Md_Re2,Tps_SF_WB_Md_Re3,Tps_SM_HD_Md_Re1,Tps_SM_HD_Md_Re2,Tps_SM_HD_Md_Re3,Tps_SM_LG_Md_Re1,Tps_SM_LG_Md_Re2,Tps_SM_LG_Md_Re3,Tps_SM_RT_Md_Re1,Tps_SM_RT_Md_Re2,Tps_SM_RT_Md_Re3,Tps_SM_WB_Md_Re1,Tps_SM_WB_Md_Re2,Tps_SM_WB_Md_Re3,lg_pos,gene_rel_midpoint,multi_lg,all_lg
TPS_13302,597,NA,1_Tps_b3v08_scaf010827,15151,0.0729248505224946,A,A,6,8,11,10,6,9,41,25,31,9,6,13,9,9,8,9,12,8,61,66,38,7,15,11,NA,NA,NA,NA
TPS_13303,1461,NA,1_Tps_b3v08_scaf001259,126638,0.0465891324310764,A,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,8,1,0,0,NA,NA,NA,NA
TPS_13304,597,NA,1_Tps_b3v08_scaf069292,1455,-0.216155296702456,A,A,10,14,15,11,16,27,29,43,37,78,149,98,23,31,16,22,12,15,31,61,24,17,47,21,NA,NA,NA,NA
TPS_13305,294,NA,1_Tps_b3v08_scaf033904,3263,0.0844042852954665,A,A,0,0,2,2,0,1,0,1,3,3,1,5,0,1,1,1,0,2,0,2,4,0,5,1,NA,NA,NA,NA
TPS_13306,449,NA,1_Tps_b3v08_scaf057905,1827,0.0686765695894426,A,A,18,15,16,18,12,30,71,57,74,29,39,48,25,24,13,31,18,18,51,66,49,21,32,24,NA,NA,NA,NA
TPS_13307,426,NA,1_Tps_b3v08_scaf047936,2274,-0.13925816269757,A,A,2,3,3,1,2,3,7,5,0,34,63,32,1,0,4,2,1,0,5,4,3,7,9,3,NA,NA,NA,NA
TPS_13308,2185,NA,1_Tps_b3v08_scaf029069,3735,0.121422092406132,A,A,99,75,107,99,97,90,242,219,264,115,41,61,125,123,109,123,157,149,789,1342,1757,171,95,89,NA,NA,NA,NA
TPS_13309,405,NA,1_Tps_b3v08_scaf073288,1346,-0.212867223716225,A,A,2,1,0,1,0,5,12,4,4,44,6,31,0,1,1,1,0,0,13,7,8,13,64,15,NA,NA,NA,NA
TPS_13310,399,NA,1_Tps_b3v08_scaf044092,2495,0.524460755136747,A,A,19,19,22,21,26,34,117,78,103,51,56,44,36,34,35,23,30,32,91,94,121,29,26,37,NA,NA,NA,NA
TPS_13311,315,NA,1_Tps_b3v08_scaf056421,1886,-0.234984519253602,A,A,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,2,0,NA,NA,NA,NA
TPS_13312,558,NA,1_Tps_b3v08_scaf047708,2287,0.0950869159478961,A,A,5,4,2,2,2,2,17,13,13,2,12,4,1,3,3,2,2,1,557,630,675,18,46,15,NA,NA,NA,NA
TPS_13313,519,NA,1_Tps_b3v08_scaf029422,3696,-0.040028267454459,A,A,38,177,168,75,263,204,411,271,637,38,45,110,46,166,89,95,231,106,26,32,23,14,82,36,NA,NA,NA,NA
TPS_13314,261,NA,1_Tps_b3v08_scaf028669,3775,-0.0357040146678243,A,A,152,99,160,227,220,189,39,103,22,80,67,188,196,219,268,258,312,382,195,117,142,133,247,279,NA,NA,NA,NA
TPS_13315,573,NA,1_Tps_b3v08_scaf017386,6498,-0.0411965723622325,A,A,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
TPS_13316,267,NA,1_Tps_b3v08_scaf021947,4763,0.0268482452661356,A,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA
TPS_13317,318,NA,1_Tps_b3v08_scaf028897,3752,-1.07468411332224,X,A,7,1,13,2,5,9,5,10,7,86,132,75,2,7,2,4,5,4,8,11,7,29,87,5,NA,NA,NA,NA
TPS_13318,624,NA,1_Tps_b3v08_scaf051040,2118,0.0686933295609863,A,A,10,7,8,5,16,23,71,71,66,60,78,43,14,20,12,22,16,13,60,66,76,17,24,11,NA,NA,NA,NA
TPS_13319,384,NA,1_Tps_b3v08_scaf010419,16291,-0.0278401509430478,A,A,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
TPS_13320,312,NA,1_Tps_b3v08_scaf024909,4207,-0.980171619786234,X,X,0,3,4,0,1,2,11,8,14,6,13,4,3,1,0,1,2,0,7,2,1,1,3,1,NA,NA,NA,NA
TPS_13321,527,NA,1_Tps_b3v08_scaf075059,1299,-0.132987572049904,A,A,76,70,112,77,87,121,211,139,172,104,94,123,91,119,91,104,107,107,207,243,309,58,135,131,NA,NA,NA,NA
TPS_13322,483,NA,1_Tps_b3v08_scaf010657,15623,0.158471127394422,A,A,413,343,438,343,432,613,13,21,53,219,272,280,728,639,577,611,632,659,401,490,383,348,464,633,lg9,17372392,NO,lg9
TPS_13323,261,NA,1_Tps_b3v08_scaf031281,3502,0.0443029310354424,A,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
TPS_13324,423,NA,1_Tps_b3v08_scaf024812,4221,0.0418573798923929,A,A,2,3,3,14,35,2,0,1,0,20,84,20,6,5,2,7,14,6,46,38,82,4,9,182,NA,NA,NA,NA
TPS_13325,2554,NA,1_Tps_b3v08_scaf026158,4058,0.0946370693396393,A,A,26,21,32,25,23,46,120,60,122,84,83,72,39,39,25,34,46,67,54,65,71,35,41,34,NA,NA,NA,NA
TPS_13326,624,NA,1_Tps_b3v08_scaf018763,5870,-0.0462938755759117,A,A,25,26,31,34,22,41,167,139,201,28,30,42,22,39,24,22,33,24,121,182,200,26,27,19,NA,NA,NA,NA
TPS_13327,1261,NA,1_Tps_b3v08_scaf014079,8812,-0.95323938798276,X,X,131,90,109,158,121,141,315,249,378,63,63,76,123,118,113,133,142,160,103,88,126,80,58,63,NA,NA,NA,NA
TPS_13328,228,NA,1_Tps_b3v08_scaf062311,1668,-0.158064589253085,A,A,0,1,1,0,0,2,130,160,123,23,29,31,0,0,0,0,1,0,0,1,0,0,0,1,NA,NA,NA,NA
TPS_13329,256,NA,1_Tps_b3v08_scaf033179,3327,-0.103432269022543,A,A,14,18,20,15,23,34,22,22,21,36,41,41,24,27,20,10,18,23,15,29,18,39,34,32,NA,NA,NA,NA
TPS_13330,294,NA,1_Tps_b3v08_scaf082598,1134,-0.0385416993051225,A,A,0,0,0,0,0,1,0,3,3,7,5,1,0,0,0,0,0,0,8,24,18,2,2,2,NA,NA,NA,NA
TPS_13331,1026,NA,1_Tps_b3v08_scaf004129,56157,0.0420290935531826,A,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,364,381,7,10,2,lg10,12081073,NO,lg10
TPS_13332,2253,NA,1_Tps_b3v08_scaf016491,6998,0.135008649643049,A,A,161,165,192,163,198,216,851,610,768,244,341,230,219,211,193,198,170,234,390,446,527,159,156,224,NA,NA,NA,NA
TPS_13333,612,NA,1_Tps_b3v08_scaf020799,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
TPS_13334,552,NA,1_Tps_b3v08_scaf037110,2993,-0.134219447638055,A,A,1,2,3,2,6,1,7,8,5,8,14,4,0,2,0,3,4,5,38,48,59,5,12,3,NA,NA,NA,NA
TPS_13335,507,NA,1_Tps_b3v08_scaf012246,11867,0.0376838358435004,A,A,2,2,7,4,2,5,0,2,1,4,4,3,5,3,8,1,4,4,11,7,17,4,6,3,NA,NA,NA,NA
TPS_13336,405,NA,1_Tps_b3v08_scaf002109,93510,0.0602824796505969,A,A,2,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,10,9,1,0,1,lg4,109372264,NO,lg4
TPS_13337,726,NA,1_Tps_b3v08_scaf008081,25105,0.0430148474364085,A,A,9,13,7,3,0,11,0,0,3,81,13,44,82,70,13,17,5,11,4,0,0,353,260,350,NA,NA,NA,NA
TPS_13338,864,HOG_8146,1_Tps_b3v08_scaf025139,4176,-0.438087628208412,A,A,22,15,22,15,17,27,87,39,77,28,55,30,17,18,23,13,16,14,61,70,78,17,37,25,NA,NA,NA,NA
TPS_13339,345,HOG_24328,1_Tps_b3v08_scaf058279,1813,0.119143135800113,A,A,38,47,63,38,49,69,329,265,291,151,143,154,59,63,64,78,99,73,205,306,395,75,104,157,NA,NA,NA,NA
TPS_13340,432,NA,1_Tps_b3v08_scaf004830,48543,0.101289745364228,A,A,3,0,2,0,0,2,6,6,8,7,6,4,1,1,1,1,2,0,4,9,7,9,1,0,NA,NA,NA,NA
TPS_13341,297,NA,1_Tps_b3v08_scaf027914,3859,-0.792487277674573,X,A,44,17,8,0,0,10,13,8,3,36,18,15,10,10,10,0,1,0,22,20,22,10,10,10,NA,NA,NA,NA
TPS_13342,212,NA,1_Tps_b3v08_scaf042594,2588,-0.161299280028033,A,A,9,5,10,7,15,12,16,20,13,8,29,6,8,7,14,12,22,9,15,24,14,3,9,6,NA,NA,NA,NA
TPS_13343,393,NA,1_Tps_b3v08_scaf028491,3794,-0.0721645011269647,A,A,0,0,2,0,3,0,2,0,0,229,59,66,3,7,0,3,4,2,28,27,64,49,332,109,NA,NA,NA,NA
TPS_13344,705,NA,1_Tps_b3v08_scaf041025,2696,-0.240125946444345,A,A,0,0,0,1,4,0,6,3,5,0,1,0,1,0,1,1,0,3,299,290,405,9,54,26,NA,NA,NA,NA
TPS_13345,678,NA,1_Tps_b3v08_scaf057422,1846,0.226653626069794,A,A,58,39,37,2,0,56,41,46,16,193,208,95,33,26,25,2,2,3,156,91,125,60,64,81,NA,NA,NA,NA
TPS_13346,423,NA,1_Tps_b3v08_scaf025039,4190,-1.53084249132145,X,A,8,4,6,9,7,10,38,37,48,11,4,8,6,4,4,7,6,5,7,13,5,1,10,7,NA,NA,NA,NA
TPS_13347,351,NA,1_Tps_b3v08_scaf014091,8802,0.0152389217331365,A,A,10,3,15,0,0,14,6,6,20,6,13,12,2,2,1,2,0,0,1,3,3,1,5,5,NA,NA,NA,NA
TPS_13348,774,HOG_553,1_Tps_b3v08_scaf005828,39471,0.0229955095040979,A,A,0,1,2,1,4,4,6,0,1,0,9,5,2,1,1,3,3,3,4,6,7,6,4,3,NA,NA,NA,NA
TPS_13349,462,NA,1_Tps_b3v08_scaf039652,2791,-0.138252357866656,A,A,32,28,35,23,28,47,112,126,88,69,76,67,35,44,45,32,33,43,98,161,170,51,49,60,NA,NA,NA,NA
TPS_13350,414,NA,1_Tps_b3v08_scaf041217,2683,0.113985436706828,A,A,3,2,4,2,1,5,1,0,0,0,4,0,3,5,7,2,1,1,2,1,5,4,7,1,NA,NA,NA,NA
TPS_13351,2295,NA,1_Tps_b3v08_scaf017141,6640,0.0521766005934707,A,A,284,260,266,333,388,292,811,723,770,221,212,237,450,402,362,486,485,428,860,968,1112,209,277,276,NA,NA,NA,NA
TPS_13352,453,NA,1_Tps_b3v08_scaf027089,3948,-0.246261475815877,A,A,3,5,7,2,3,7,26,27,28,18,19,21,10,8,9,6,4,3,8,14,8,13,18,12,NA,NA,NA,NA
TPS_13353,315,NA,1_Tps_b3v08_scaf018981,5775,0.07395192011301,A,A,0,1,3,1,0,1,3,2,2,2,1,0,2,0,2,2,0,2,1,1,6,1,0,1,NA,NA,NA,NA
TPS_13354,646,NA,1_Tps_b3v08_scaf012404,11540,-1.04979031843431,X,A,3,0,0,0,0,0,9,8,1,73,11,28,2,1,1,0,0,0,10,16,21,37,51,25,NA,NA,NA,NA
TPS_13355,582,NA,1_Tps_b3v08_scaf077274,1247,-0.10340239501864,A,A,19,9,21,20,15,32,89,70,54,11,15,9,19,21,8,6,24,17,21,45,30,10,53,5,NA,NA,NA,NA
TPS_13356,648,NA,1_Tps_b3v08_scaf012576,11239,0.0206118206748721,A,A,5,1,4,2,4,5,6,3,5,9,29,10,4,8,3,2,2,4,49,79,44,14,16,9,NA,NA,NA,NA
TPS_13357,809,NA,1_Tps_b3v08_scaf046513,2352,-0.054208570107893,A,A,67,34,29,1,2,38,9,8,8,27,11,21,54,19,29,4,7,3,92,35,50,54,8,37,NA,NA,NA,NA
TPS_13358,489,NA,1_Tps_b3v08_scaf010318,16581,0.0486685254945127,A,A,0,5,1,5,3,8,15,10,18,5,4,3,10,11,3,8,3,2,14,20,11,4,6,6,NA,NA,NA,NA
TPS_13359,240,NA,1_Tps_b3v08_scaf062543,1660,-0.0400870659588173,A,A,5,2,5,5,2,7,22,17,30,2,10,7,1,4,3,3,1,3,42,50,42,6,16,8,NA,NA,NA,NA
TPS_13360,470,NA,1_Tps_b3v08_scaf056458,1885,0.146925421814237,A,A,630,589,552,521,675,789,3271,2770,3018,1584,2281,1293,563,691,651,491,743,876,662,728,683,594,710,832,NA,NA,NA,NA
TPS_13361,447,NA,1_Tps_b3v08_scaf078385,1222,-0.055044785699426,A,A,1,0,3,0,1,1,1,2,1,1,2,4,4,3,2,0,1,5,22,37,27,1,1,0,NA,NA,NA,NA
TPS_13362,708,NA,1_Tps_b3v08_scaf030693,3560,1.05456745237288,A,A,50,46,41,25,17,42,104,24,107,379,133,205,60,36,72,30,36,47,175,218,290,120,126,241,NA,NA,NA,NA
TPS_13363,213,NA,1_Tps_b3v08_scaf025602,4120,-0.162418813119109,A,A,323,239,321,258,333,374,686,639,610,348,308,455,567,523,497,508,466,372,1440,1320,1365,165,342,456,NA,NA,NA,NA
TPS_13364,675,NA,1_Tps_b3v08_scaf048252,2258,-0.259324479091148,A,A,4,0,2,0,1,4,4,4,2,0,1,3,2,8,4,3,3,2,4,1,4,0,2,1,NA,NA,NA,NA
TPS_13365,429,NA,1_Tps_b3v08_scaf023657,4367,0.121869702925944,A,A,139,111,117,4,3,177,44,33,18,77,108,103,81,52,75,2,6,3,161,163,123,15,185,65,NA,NA,NA,NA
TPS_13366,630,NA,1_Tps_b3v08_scaf030708,3558,-0.00514118100919706,A,A,27,16,27,33,23,49,105,75,96,55,77,63,51,60,32,43,47,48,89,117,142,27,58,59,NA,NA,NA,NA
TPS_13367,690,NA,1_Tps_b3v08_scaf027302,3923,-0.0164571056814327,A,A,42,30,37,11,13,42,100,91,90,678,257,350,65,66,32,50,38,36,227,119,155,354,309,240,NA,NA,NA,NA
TPS_13368,495,NA,1_Tps_b3v08_scaf004837,48435,0.00475424375421344,A,A,0,0,0,0,0,0,1,0,1,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA
TPS_13369,661,NA,1_Tps_b3v08_scaf014048,8835,0.107823323891351,A,A,11,6,8,15,3,7,45,21,32,4,10,4,21,10,13,28,10,16,60,48,98,21,12,3,NA,NA,NA,NA
TPS_13370,603,NA,1_Tps_b3v08_scaf039778,2783,0.139705191482128,A,A,10,11,13,5,11,7,44,36,40,20,41,24,15,9,7,12,7,5,82,127,129,8,43,11,NA,NA,NA,NA
TPS_13371,1329,NA,1_Tps_b3v08_scaf017634,6390,-0.0957104561360989,A,A,64,58,95,30,24,152,94,105,71,244,358,219,124,120,75,36,43,36,49,100,76,108,161,60,NA,NA,NA,NA
TPS_13372,522,NA,1_Tps_b3v08_scaf032472,3391,0.00489849217023308,A,A,2,1,0,2,3,5,1,2,2,16,33,9,1,4,2,1,1,3,0,2,1,6,16,2,NA,NA,NA,NA
TPS_13373,195,NA,1_Tps_b3v08_scaf068341,1481,-0.185926789413421,A,A,0,0,0,0,0,1,0,0,0,0,0,0,59,41,33,104,133,137,31,13,23,0,21,0,NA,NA,NA,NA
TPS_13374,393,NA,1_Tps_b3v08_scaf043729,2517,-0.00738061757752064,A,A,6,13,14,9,13,28,72,54,55,45,22,19,22,25,11,25,15,5,57,54,64,28,24,19,NA,NA,NA,NA
TPS_13375,369,NA,1_Tps_b3v08_scaf021420,4933,-0.2835731830578,A,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
TPS_13376,525,NA,1_Tps_b3v08_scaf014878,8113,0.0513858634635797,A,A,77,59,135,72,95,145,34,33,28,65,57,86,137,127,120,99,86,96,46,64,44,72,100,70,NA,NA,NA,NA
TPS_13377,585,NA,1_Tps_b3v08_scaf029143,3725,0.0746308372817732,A,A,18,19,18,22,22,33,55,53,61,40,28,32,29,33,16,34,20,12,77,88,84,17,27,38,NA,NA,NA,NA
TPS_13378,351,NA,1_Tps_b3v08_scaf043112,2554,-0.251222923828028,A,A,6,17,7,1,2,5,2787,16,0,41886,7657,15721,2,4,20,2,0,4,5,11,8,3098,5569,4717,NA,NA,NA,NA
TPS_13379,483,NA,1_Tps_b3v08_scaf019640,5514,-0.129532949693477,A,A,0,0,0,0,0,1,0,0,0,0,22,2,0,1,0,0,1,0,1,0,0,2,0,0,NA,NA,NA,NA
TPS_13380,1387,NA,1_Tps_b3v08_scaf009238,20208,0.0307676923535652,A,A,43,25,29,27,14,46,66,49,106,33,34,33,24,29,35,24,32,35,24,43,47,31,17,6,NA,NA,NA,NA
TPS_13381,468,NA,1_Tps_b3v08_scaf021289,4969,-0.028397321248736,A,A,1,1,3,3,2,2,20,18,12,5,0,1,2,2,3,1,1,0,6,19,22,3,3,3,NA,NA,NA,NA
TPS_13382,253,NA,1_Tps_b3v08_scaf020869,5089,0.030528308964202,A,A,0,0,0,0,0,0,0,0,0,0,11,3,0,2,1,0,0,0,0,0,0,1,0,2,NA,NA,NA,NA
TPS_13383,803,NA,1_Tps_b3v08_scaf022491,4605,-0.110453795633965,A,A,6,2,3,4,4,0,32,25,32,12,9,6,3,4,7,7,5,5,5173,7187,10430,295,264,179,NA,NA,NA,NA
TPS_13384,354,NA,1_Tps_b3v08_scaf027478,3906,0.109520898280387,A,A,0,1,1,5,3,5,3,2,2,8,2,8,0,1,4,0,2,0,2,11,9,1,2,2,NA,NA,NA,NA
TPS_13385,507,NA,1_Tps_b3v08_scaf024218,4294,-0.030912545068172,A,A,178,152,141,195,240,168,5,17,11,48,107,77,209,226,192,211,173,238,144,119,138,94,144,187,NA,NA,NA,NA
TPS_13386,426,NA,1_Tps_b3v08_scaf010966,14798,0.0506845740209419,A,A,34,40,44,29,39,61,87,114,87,201,188,208,59,107,52,49,56,39,141,167,155,55,65,105,NA,NA,NA,NA
TPS_13387,822,NA,1_Tps_b3v08_scaf017679,6370,-0.141521700494617,A,A,13,7,16,7,27,33,70,40,27,15,82,42,39,34,43,28,47,42,584,595,464,23,94,18,NA,NA,NA,NA
TPS_13388,603,NA,1_Tps_b3v08_scaf026406,4029,-0.0746479970394093,A,A,46,31,83,60,83,89,23,10,16,21,10,25,30,51,62,78,76,92,0,6,1,34,35,50,NA,NA,NA,NA
TPS_13389,381,NA,1_Tps_b3v08_scaf050373,2150,-0.165105556043542,A,A,2,2,3,3,8,8,30,36,26,15,10,9,6,6,10,11,3,5,30,34,32,4,9,7,NA,NA,NA,NA
TPS_13390,534,NA,1_Tps_b3v08_scaf040595,2725,0.0924828807471141,A,A,0,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,0,170,229,188,9,11,1,NA,NA,NA,NA
TPS_13391,2880,HOG_3029,1_Tps_b3v08_scaf012927,10576,0.0232718473228995,A,A,1144,934,937,1118,1345,1234,498,637,1295,529,527,629,1288,1727,1202,1050,1381,1380,247,352,286,531,959,1075,NA,NA,NA,NA
TPS_13392,384,NA,1_Tps_b3v08_scaf041203,2684,-0.133703568834633,A,A,3,1,0,1,2,3,5,5,2,4,3,0,5,2,4,2,7,1,7,12,7,4,6,0,NA,NA,NA,NA
TPS_13393,411,NA,1_Tps_b3v08_scaf054301,1974,-0.169984907325265,A,A,3,6,3,4,5,11,0,0,0,5,3,4,4,3,4,13,3,4,2,2,4,8,6,6,NA,NA,NA,NA
TPS_13394,417,NA,1_Tps_b3v08_scaf021731,4836,-0.0896220956184594,A,A,1,5,1,0,1,2,9,20,10,7,11,4,2,0,3,1,0,2,7,8,9,6,9,2,NA,NA,NA,NA
TPS_13395,282,NA,1_Tps_b3v08_scaf048900,2224,-0.0377949718219452,A,A,10,6,7,12,10,13,76,74,62,10,8,9,5,8,10,9,6,5,109,159,181,9,12,8,NA,NA,NA,NA
TPS_13396,429,NA,1_Tps_b3v08_scaf066943,1521,-0.00521589704166861,A,A,1,0,0,0,1,1,2,1,0,1,6,0,0,0,0,0,0,1,28,48,74,6,1,3,NA,NA,NA,NA
TPS_13397,639,NA,1_Tps_b3v08_scaf008091,25061,-0.986334590750832,X,X,1216,1466,1543,933,931,1912,1336,1086,1048,826,27,501,1207,2048,1150,1415,1147,945,388,428,379,1451,426,1159,NA,NA,NA,NA
TPS_13398,372,NA,1_Tps_b3v08_scaf022802,4519,0.0214456383234096,A,A,1,1,3,1,0,0,11,12,16,3,2,6,1,1,1,1,2,1,1,1,0,1,0,0,NA,NA,NA,NA
TPS_13399,465,NA,1_Tps_b3v08_scaf006024,37775,-0.891018116745736,X,X,3,0,0,1,1,1,1,2,0,2,0,1,0,1,1,4,0,1,1,0,0,0,2,0,NA,NA,NA,NA
TPS_13400,390,HOG_6749,1_Tps_b3v08_scaf001512,114836,0.0368741513781376,A,A,0,2,0,1,0,1,3,1,4,4,4,2,2,0,0,2,0,0,2,0,2,2,0,1,lg8,33235706,NO,lg8
TPS_13401,507,NA,1_Tps_b3v08_scaf017713,6355,-0.0118915994229464,A,A,15,19,43,13,14,55,22,78,31,98,77,94,27,32,20,16,14,15,17,53,25,30,108,29,NA,NA,NA,NA
TPS_13402,792,NA,1_Tps_b3v08_scaf036766,3020,-0.0480916388692956,A,A,142,163,241,192,228,309,199,164,197,281,374,262,309,252,165,361,218,255,101,80,65,164,428,612,NA,NA,NA,NA
TPS_13403,405,NA,1_Tps_b3v08_scaf043828,2511,0.0267882377322068,A,A,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA
TPS_13404,457,HOG_23591,1_Tps_b3v08_scaf029472,3690,0.0442743196624176,A,A,1,2,1,2,0,4,4,6,3,17,31,13,2,1,2,1,1,3,8,15,20,4,10,3,NA,NA,NA,NA
TPS_13405,2089,NA,1_Tps_b3v08_scaf005760,40081,0.0265255392473296,A,A,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,2846,3006,3649,132,89,58,NA,NA,NA,NA
TPS_13406,268,NA,1_Tps_b3v08_scaf028112,3837,0.240096319273046,A,A,0,0,0,1,0,3,0,0,1,3,5,3,0,2,0,0,0,0,1,0,0,5,2,1,NA,NA,NA,NA
TPS_13407,351,NA,1_Tps_b3v08_scaf046543,2351,-0.00429464915709796,A,A,11,17,10,11,12,24,44,52,54,32,39,28,27,25,25,25,22,14,34,32,33,13,15,7,NA,NA,NA,NA
TPS_13408,507,NA,1_Tps_b3v08_scaf068262,1483,-0.16436212816824,A,A,3,9,5,3,4,7,33,31,24,30,54,19,14,8,6,11,3,6,35,32,29,17,9,14,NA,NA,NA,NA
TPS_13409,669,NA,1_Tps_b3v08_scaf037762,2942,-0.0440118673140768,A,A,1197,980,1144,14,11,1440,510,887,147,5183,5803,5337,740,955,525,28,22,69,1017,2234,785,292,2089,706,NA,NA,NA,NA
TPS_13410,567,NA,1_Tps_b3v08_scaf088159,1034,-0.0481312225886728,A,A,23,20,54,19,21,66,15,17,32,21,37,30,26,62,23,18,24,15,11,24,15,17,42,42,NA,NA,NA,NA
TPS_13411,351,NA,1_Tps_b3v08_scaf050780,2131,-0.11037233272469,A,A,0,0,0,0,0,0,1,1,1,4,14,5,0,0,0,0,0,1,54,97,75,8,7,4,NA,NA,NA,NA
TPS_13412,2461,NA,1_Tps_b3v08_scaf004339,53644,0.0917072019865478,A,A,160,88,95,0,1,122,1,0,0,8,1,4,193,113,219,0,0,0,0,0,0,13,2,17,NA,NA,NA,NA
TPS_13413,509,NA,1_Tps_b3v08_scaf032542,3384,0.0393984832783757,A,A,31,12,21,18,24,20,106,89,86,18,32,35,25,24,26,23,20,18,196,300,237,13,36,17,NA,NA,NA,NA
TPS_13414,411,HOG_22779,1_Tps_b3v08_scaf079346,1201,-0.1298147449543,A,A,393,333,452,296,377,631,777,712,604,785,572,619,564,576,431,507,569,476,1069,1154,1254,314,688,729,NA,NA,NA,NA
TPS_13415,537,NA,1_Tps_b3v08_scaf030017,3629,0.120779619299878,A,A,12,6,9,32,36,16,0,3,1,5,13,16,14,9,11,17,20,34,0,2,1,7,5,2,NA,NA,NA,NA
TPS_13416,636,NA,1_Tps_b3v08_scaf013891,9005,0.0399512641025017,A,A,6,9,16,4,5,26,4,2,6,26,36,23,22,30,12,20,72,21,8,10,3,58,150,44,NA,NA,NA,NA
TPS_13417,270,NA,1_Tps_b3v08_scaf013688,9274,0.0084844397240976,A,A,6,2,8,3,2,4,25,8,13,9,5,7,7,3,6,0,2,2,8,9,12,4,5,6,NA,NA,NA,NA
TPS_13418,238,NA,1_Tps_b3v08_scaf055674,1918,-0.0269153366066755,A,A,36,40,39,25,37,46,136,129,145,72,67,75,52,72,53,66,49,37,148,251,215,39,103,69,NA,NA,NA,NA
TPS_13419,657,NA,1_Tps_b3v08_scaf034547,3208,-0.126279452952474,A,A,407,350,363,336,313,524,1,0,1,73,5,70,2687,2122,2517,720,731,566,1,1,3,280,169,435,NA,NA,NA,NA
TPS_13420,600,NA,1_Tps_b3v08_scaf037714,2946,-0.970743747073453,X,X,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,1,0,1,1,0,0,1,0,NA,NA,NA,NA
TPS_13421,391,NA,1_Tps_b3v08_scaf061093,1711,-0.0120639669404213,A,A,964,803,889,824,1200,1193,1442,1375,1191,2068,1953,1741,1807,1689,1364,2055,2235,2009,4531,5094,5946,1494,1640,2438,NA,NA,NA,NA
TPS_13422,678,NA,1_Tps_b3v08_scaf065472,1566,0.180725113149028,A,A,1,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,4,0,1,3,2,NA,NA,NA,NA
TPS_13423,702,NA,1_Tps_b3v08_scaf020381,5250,-0.136951605805266,A,A,16,16,23,9,16,18,105,56,75,38,59,33,21,26,22,17,26,16,93,106,71,9,31,34,NA,NA,NA,NA
TPS_13424,993,NA,1_Tps_b3v08_scaf050177,2161,0.251501139197714,A,A,26,9,29,14,17,25,14,7,11,10,13,33,55,48,39,26,26,22,112,166,130,44,51,20,NA,NA,NA,NA
TPS_13425,372,NA,1_Tps_b3v08_scaf007137,30245,-0.948750779834704,X,X,2,6,0,0,0,1,0,0,0,0,3,0,2,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
TPS_13426,741,NA,1_Tps_b3v08_scaf025638,4116,-0.0131914944196668,A,A,906,592,506,193,241,606,991,676,778,726,747,624,460,521,335,280,292,276,1238,1021,849,457,928,730,NA,NA,NA,NA
TPS_13427,1098,NA,1_Tps_b3v08_scaf006367,35252,-0.947249103983191,X,X,10279,6422,8184,1137,1747,10961,2,2,0,2537,2325,3183,8848,7141,6539,1002,692,732,26,141,8,1311,2921,3410,NA,NA,NA,NA
TPS_13428,411,NA,1_Tps_b3v08_scaf024256,4290,0.0546742369292572,A,A,0,1,2,0,0,1,22,9,6,5,0,4,1,1,0,0,1,0,6,5,10,0,6,1,NA,NA,NA,NA
