gene_id,tot_exon_len,HOG,scaf_name,scaf_len,M_F_mode,chr_soft,chr_hard,Tbi_SF_HD_Md_Re1,Tbi_SF_HD_Md_Re2,Tbi_SF_HD_Md_Re3,Tbi_SF_LG_Md_Re1,Tbi_SF_LG_Md_Re2,Tbi_SF_LG_Md_Re3,Tbi_SF_RT_Md_Re1,Tbi_SF_RT_Md_Re2,Tbi_SF_RT_Md_Re3,Tbi_SF_WB_Md_Re1,Tbi_SF_WB_Md_Re2,Tbi_SF_WB_Md_Re3,Tbi_SM_HD_Md_Re1,Tbi_SM_HD_Md_Re2,Tbi_SM_HD_Md_Re3,Tbi_SM_LG_Md_Re1,Tbi_SM_LG_Md_Re2,Tbi_SM_LG_Md_Re3,Tbi_SM_RT_Md_Re1,Tbi_SM_RT_Md_Re2,Tbi_SM_RT_Md_Re3,Tbi_SM_WB_Md_Re1,Tbi_SM_WB_Md_Re2,Tbi_SM_WB_Md_Re3,lg_pos,gene_rel_midpoint,multi_lg,all_lg
TBI_09456,6699,NA,4_Tbi_b3v08_scaf003964,67938,0.0207630812719133,A,A,27,21,128,22,22,22,16,23,9,26,67,25,39,9,57,9,25,7,143,200,195,31,153,44,NA,NA,NA,NA
TBI_09457,2618,NA,4_Tbi_b3v08_scaf000970,201925,-0.0191837993447374,A,A,46,29,25,35,40,40,301,304,251,103,116,114,37,37,48,30,30,41,673,1052,1062,162,215,196,lg3,114041901,NO,lg3
TBI_09458,565,NA,4_Tbi_b3v08_scaf000835,218325,-0.017562947897343,A,A,11,13,8,16,10,14,11,13,11,18,8,6,6,4,3,4,10,8,24,29,28,12,34,13,lg3,44738252,NO,lg3
TBI_09459,1365,NA,4_Tbi_b3v08_scaf000835,218325,-0.017562947897343,A,A,68,51,71,79,80,89,278,245,229,108,147,156,88,78,92,109,69,86,203,200,271,99,134,92,lg3,44701864,NO,lg3
TBI_09460,255,NA,4_Tbi_b3v08_scaf005299,46723,-0.00436468093965266,A,A,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA
TBI_09461,585,NA,4_Tbi_b3v08_scaf005299,46723,-0.00436468093965266,A,A,2,6,3,5,2,4,4,1,4,15,5,9,1,9,8,2,4,5,45,42,128,18,6,3,NA,NA,NA,NA
TBI_09462,546,NA,4_Tbi_b3v08_scaf005299,46723,-0.00436468093965266,A,A,5,3,5,2,6,5,8,13,6,15,9,27,5,7,6,14,7,8,74,89,160,25,8,6,NA,NA,NA,NA
TBI_09463,867,NA,4_Tbi_b3v08_scaf005757,40942,-0.0446613047780271,A,A,0,0,0,0,0,0,0,1,3,2,3,0,0,0,1,0,0,1,542,846,919,73,221,186,NA,NA,NA,NA
TBI_09464,2428,NA,4_Tbi_b3v08_scaf005757,40942,-0.0446613047780271,A,A,7,9,30,10,3,20,37,36,42,30,32,21,15,8,17,8,1,4,115,160,181,22,69,35,NA,NA,NA,NA
TBI_09465,540,HOG_2107,4_Tbi_b3v08_scaf003302,82342,-1.00230224925306,X,X,1,1,12,0,1,10,15,16,17,13,12,11,4,3,1,2,2,1,5,1,3,1,7,0,NA,NA,NA,NA
TBI_09466,1200,NA,4_Tbi_b3v08_scaf003302,82342,-1.00230224925306,X,X,27,24,25,29,24,32,85,97,66,41,55,71,30,19,24,24,32,16,32,19,35,27,34,31,NA,NA,NA,NA
TBI_09467,2484,NA,4_Tbi_b3v08_scaf004624,56265,0.0594159568912915,A,A,1,0,0,2,0,0,2,2,5,0,0,2,0,2,0,0,0,0,7966,3947,3926,453,92,85,lg1,27859970,NO,lg1
TBI_09468,1572,HOG_19338,4_Tbi_b3v08_scaf002419,109621,0.0232492915270683,A,A,0,0,3,0,0,0,6,4,8,3,3,3,1,0,1,0,0,0,3,1,2,1,0,0,lg10,24013907,NO,lg10
TBI_09469,573,NA,4_Tbi_b3v08_scaf002419,109621,0.0232492915270683,A,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lg10,24041208,NO,lg10
TBI_09470,2408,NA,4_Tbi_b3v08_scaf004946,51681,-0.00997965956215871,A,A,0,0,0,0,0,0,1,0,0,150,40,33,0,0,0,0,0,0,5,3,1,213,107,65,NA,NA,NA,NA
TBI_09471,445,NA,4_Tbi_b3v08_scaf004946,51681,-0.00997965956215871,A,A,1,5,0,1,1,6,6,2,3,1,1,1,10,2,1,8,0,1,580,844,776,67,118,95,NA,NA,NA,NA
TBI_09472,1205,NA,4_Tbi_b3v08_scaf006381,33929,-0.0187901227830585,A,A,84,83,51,99,108,120,700,704,574,196,134,292,97,64,68,81,82,105,362,328,384,157,117,90,NA,NA,NA,NA
TBI_09473,905,NA,4_Tbi_b3v08_scaf006381,33929,-0.0187901227830585,A,A,11,9,13,10,17,14,53,59,29,19,20,19,6,9,8,17,9,11,107,118,131,30,38,27,NA,NA,NA,NA
TBI_09474,1185,NA,4_Tbi_b3v08_scaf002813,95831,0.0136798156704595,A,A,6,10,4,7,5,9,108,118,65,40,35,17,1,5,4,3,6,6,2,3,5,16,8,2,lg3,87323525,NO,lg3
TBI_09475,3771,HOG_21724,4_Tbi_b3v08_scaf002813,95831,0.0136798156704595,A,A,182,149,157,180,196,253,2790,2744,1721,819,588,576,182,132,248,166,165,196,213,228,221,473,339,260,lg3,87301486,NO,lg3
TBI_09476,1509,NA,4_Tbi_b3v08_scaf001950,131369,-0.0086868443682451,A,A,6,10,24,8,5,14,51,46,35,40,30,37,4,1,12,2,11,4,4,7,4,17,48,10,lg2,30883680,NO,lg2
TBI_09477,1537,NA,4_Tbi_b3v08_scaf002140,121368,0.0223307381700222,A,A,155,143,93,66,64,74,464,415,382,557,180,321,79,98,118,45,71,75,610,759,1009,310,157,170,lg3,68273532,NO,lg3
TBI_09478,459,HOG_2523,4_Tbi_b3v08_scaf002140,121368,0.0223307381700222,A,A,200,167,131,194,260,244,898,787,597,329,334,424,254,246,244,273,228,293,560,643,625,313,341,335,lg3,68249486,NO,lg3
TBI_09479,1349,HOG_964,4_Tbi_b3v08_scaf002689,99451,0.00471737284623255,A,A,13,6,9,6,13,15,37,38,47,19,13,12,5,7,8,6,6,11,20,21,40,8,16,6,lg6,23334457,NO,lg6
TBI_09480,897,NA,4_Tbi_b3v08_scaf002689,99451,0.00471737284623255,A,A,3,0,1,0,0,0,4,1,2,3,3,5,1,0,0,0,1,0,4,8,1,5,4,3,lg6,23403253,NO,lg6
TBI_09481,1774,NA,4_Tbi_b3v08_scaf004073,65992,-0.0225404338780018,A,A,24,20,26,20,19,28,124,103,88,63,41,64,24,19,15,23,15,19,87,101,105,48,31,23,NA,NA,NA,NA
TBI_09482,2017,NA,4_Tbi_b3v08_scaf004073,65992,-0.0225404338780018,A,A,40,36,27,41,50,61,153,175,145,52,91,67,54,44,55,54,39,43,119,149,159,72,94,75,NA,NA,NA,NA
TBI_09483,1071,NA,4_Tbi_b3v08_scaf007949,20946,-0.0283059010225532,A,A,195,151,96,186,197,180,635,619,445,283,231,410,155,136,130,158,140,166,584,830,847,216,364,312,NA,NA,NA,NA
TBI_09484,1533,HOG_24262,4_Tbi_b3v08_scaf007949,20946,-0.0283059010225532,A,A,631,643,440,808,831,752,2127,2122,1577,940,1115,1291,762,629,633,825,603,687,1545,1519,1754,997,1073,926,NA,NA,NA,NA
TBI_09485,3009,HOG_13730,4_Tbi_b3v08_scaf005096,49564,0.0131018942863249,A,A,25,25,31,32,23,29,105,94,85,73,72,55,44,60,48,49,69,34,65,121,84,109,80,66,lg8,68900659,NO,lg8
TBI_09486,759,NA,4_Tbi_b3v08_scaf003097,87865,-0.905279917856306,X,X,0,1,0,1,0,0,0,3,0,0,0,0,2,0,2,0,0,1,0,0,0,0,0,0,lgX_ordNA_scaf3914,100176,NO,lgX_ordNA_scaf3350;lgX_ordNA_scaf1319;lgX_ordNA_scaf3914
TBI_09487,576,NA,4_Tbi_b3v08_scaf003097,87865,-0.905279917856306,X,X,13,14,11,8,16,15,59,51,57,13,20,23,16,18,14,15,9,18,14,17,11,11,8,8,lgX_ordNA_scaf3914,75922,NO,lgX_ordNA_scaf3350;lgX_ordNA_scaf1319;lgX_ordNA_scaf3914
TBI_09488,582,NA,4_Tbi_b3v08_scaf007496,24362,0.00261720008462667,A,A,0,1,2,2,1,1,1,0,31,128,20,9,0,0,1,0,0,0,10,65,193,125,36,25,NA,NA,NA,NA
TBI_09489,1281,NA,4_Tbi_b3v08_scaf007496,24362,0.00261720008462667,A,A,1,0,1,0,2,1,0,1,27,67,8,4,0,0,0,0,0,0,9,92,226,87,14,10,NA,NA,NA,NA
TBI_09490,1356,HOG_17085,4_Tbi_b3v08_scaf001452,159331,-0.00472587921267986,A,A,48,41,54,53,48,60,286,287,246,81,82,96,47,45,34,45,34,51,202,249,263,66,106,66,lg7,18820758,NO,lg7
TBI_09491,1795,HOG_16136,4_Tbi_b3v08_scaf001452,159331,-0.00472587921267986,A,A,82,110,65,82,125,119,434,382,322,145,125,153,114,115,124,80,86,111,421,619,580,173,182,173,lg7,18859030,NO,lg7
TBI_09492,906,NA,4_Tbi_b3v08_scaf002512,105894,0.00296134670346335,A,A,1,0,3,0,0,2,0,1,0,6,2,3,0,0,0,0,0,0,0,0,0,2,3,0,NA,NA,NA,NA
TBI_09493,327,NA,4_Tbi_b3v08_scaf002512,105894,0.00296134670346335,A,A,0,0,1,0,0,2,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,1,NA,NA,NA,NA
TBI_09494,609,NA,4_Tbi_b3v08_scaf002512,105894,0.00296134670346335,A,A,0,1,1,1,0,1,0,1,1,4,2,3,0,0,0,0,0,0,0,0,0,1,1,0,NA,NA,NA,NA
TBI_09495,2190,NA,4_Tbi_b3v08_scaf004864,52853,-1.04494191773044,X,X,0,1,1,0,0,1,0,0,0,0,1,1,1,0,1,2,2,0,1,0,2,1,0,2,lgX_ordNA_scaf2537,11509200,NO,lgX_ordNA_scaf2537
TBI_09496,1899,NA,4_Tbi_b3v08_scaf004083,65832,-0.979487950946683,X,X,13,11,10,1,2,1,6,13,8,24,14,28,7,5,11,4,2,1,28,22,51,13,8,4,NA,NA,NA,NA
TBI_09497,2837,HOG_5814,4_Tbi_b3v08_scaf002996,90945,-0.998645743880452,X,X,238,207,174,229,269,278,576,541,442,246,263,280,297,262,214,306,225,218,325,275,284,277,243,216,lgX_ordNA_scaf2537,13547846,NO,lgX_ordNA_scaf2537
TBI_09498,2064,NA,4_Tbi_b3v08_scaf002279,115535,-1.02500337779288,X,X,1,0,1,3,2,4,24,29,93,152,20,14,1,1,1,3,3,2,0,27,162,52,13,16,lgX_ordNA_scaf391,196238,NO,lgX_ordNA_scaf1899;lgX_ordNA_scaf391
TBI_09499,186,NA,4_Tbi_b3v08_scaf001715,144087,0.00852172344179409,A,A,2,1,0,1,4,0,5,5,4,0,1,4,2,2,2,0,0,1,17,20,34,2,5,7,lg9,16211944,NO,lg9
TBI_09500,783,NA,4_Tbi_b3v08_scaf001715,144087,0.00852172344179409,A,A,6,8,4,3,6,5,45,43,42,23,13,22,2,5,3,4,3,7,48,45,47,10,15,17,lg9,16201272,NO,lg9
TBI_09501,2062,NA,4_Tbi_b3v08_scaf001715,144087,0.00852172344179409,A,A,40,32,15,23,23,26,128,113,114,58,57,67,24,31,30,20,21,17,107,146,139,36,57,35,lg9,16185930,NO,lg9
TBI_09502,3492,NA,4_Tbi_b3v08_scaf004897,52273,-0.00062670794103301,A,A,196,177,133,214,248,242,866,840,715,376,313,398,259,216,164,234,210,220,602,678,621,297,288,265,lg10,31576262,NO,lg10
TBI_09503,1179,NA,4_Tbi_b3v08_scaf004219,63522,-0.00658212775603646,A,A,89,89,67,100,84,118,1991,2039,1582,370,440,589,109,95,70,99,99,87,1194,1901,1696,220,470,381,NA,NA,NA,NA
TBI_09504,786,NA,4_Tbi_b3v08_scaf004219,63522,-0.00658212775603646,A,A,32,32,15,25,33,45,1125,1020,842,168,157,198,37,34,35,27,36,40,618,970,918,99,130,157,NA,NA,NA,NA
TBI_09505,792,NA,4_Tbi_b3v08_scaf001581,151424,-0.0184190236135285,A,A,54,58,45,53,61,50,488,470,334,129,125,216,49,53,47,44,52,65,401,558,537,122,124,131,NA,NA,NA,NA
TBI_09506,693,NA,4_Tbi_b3v08_scaf001581,151424,-0.0184190236135285,A,A,33,36,27,54,40,37,193,209,152,79,79,92,54,38,36,48,34,30,187,262,232,61,122,101,NA,NA,NA,NA
TBI_09507,1653,NA,4_Tbi_b3v08_scaf005328,46250,-0.996703501217072,X,X,3,5,20,12,9,13,27,23,24,15,24,18,5,4,6,11,10,7,11,6,19,7,11,5,lgX_ordNA_scaf1319,7756952,NO,lgX_ordNA_scaf1319
TBI_09508,1286,NA,4_Tbi_b3v08_scaf002789,96539,-0.0330315805772202,A,A,0,0,0,0,0,1,2,1,1,1,1,0,0,0,0,0,0,0,2796,6112,4534,279,660,359,NA,NA,NA,NA
TBI_09509,1014,NA,4_Tbi_b3v08_scaf002789,96539,-0.0330315805772202,A,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,22,7,2,5,2,NA,NA,NA,NA
TBI_09510,762,NA,4_Tbi_b3v08_scaf002789,96539,-0.0330315805772202,A,A,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1632,3504,2644,167,463,352,NA,NA,NA,NA
TBI_09511,3309,HOG_17141,4_Tbi_b3v08_scaf001310,170101,-0.0202631070566317,A,A,94,94,68,87,109,75,1930,1888,1549,368,294,325,150,90,98,187,104,109,243,292,308,246,129,135,lg7,26943712,NO,lg7
TBI_09512,826,NA,4_Tbi_b3v08_scaf003610,75591,-0.00789630387065864,A,A,12,10,22,8,9,16,21,21,20,13,2,7,8,10,10,5,12,10,28,33,49,13,7,7,NA,NA,NA,NA
TBI_09513,384,NA,4_Tbi_b3v08_scaf003610,75591,-0.00789630387065864,A,A,14,16,22,14,10,23,30,30,43,20,14,27,4,11,8,12,5,6,31,23,14,14,29,13,NA,NA,NA,NA
TBI_09514,1102,NA,4_Tbi_b3v08_scaf003610,75591,-0.00789630387065864,A,A,250,215,113,242,217,240,4666,4013,2949,794,904,1111,237,267,216,190,185,176,968,1072,1510,445,514,421,NA,NA,NA,NA
TBI_09515,4138,HOG_18718,4_Tbi_b3v08_scaf005056,50202,-0.0249658891317505,A,A,61,65,67,63,59,94,370,334,294,149,121,160,59,52,73,42,49,61,496,631,684,161,223,170,NA,NA,NA,NA
TBI_09516,2391,NA,4_Tbi_b3v08_scaf003143,86561,0.0303145110184865,A,A,2,2,1,0,2,3,8,7,5,4,3,10,2,0,1,2,0,0,1875,1332,1488,113,29,27,NA,NA,NA,NA
TBI_09517,330,NA,4_Tbi_b3v08_scaf003143,86561,0.0303145110184865,A,A,1306,1115,839,1741,2064,1569,4535,4161,3194,1945,3527,3093,1947,1797,1544,1842,2059,1674,1769,1993,2272,1568,2540,2432,NA,NA,NA,NA
TBI_09518,3321,HOG_21040,4_Tbi_b3v08_scaf002232,117383,0.00097355270196832,A,A,676,646,495,696,792,786,5146,5135,4099,1084,769,1116,776,690,707,677,563,642,1598,1657,1851,897,623,647,lg7,251597,NO,lg7
TBI_09519,792,NA,4_Tbi_b3v08_scaf004751,54391,-0.0387900604851088,A,A,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,19,5,5,16,4,lg8,8230397,NO,lg8
TBI_09520,1107,NA,4_Tbi_b3v08_scaf004751,54391,-0.0387900604851088,A,A,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,22,2,2,12,4,lg8,8257045,NO,lg8
TBI_09521,1386,HOG_24135,4_Tbi_b3v08_scaf004927,51879,-0.940108380774678,X,X,118,122,172,87,96,198,20,15,18,258,83,108,4,13,43,29,63,40,76,39,22,94,48,30,lgX_ordNA_scaf1319,4363973,NO,lgX_ordNA_scaf1319
TBI_09522,1434,NA,4_Tbi_b3v08_scaf004927,51879,-0.940108380774678,X,X,11,6,8,6,7,20,24,34,27,16,26,25,7,4,10,8,10,5,9,5,7,11,10,1,lgX_ordNA_scaf1319,4379649,NO,lgX_ordNA_scaf1319
TBI_09523,1644,HOG_17049,4_Tbi_b3v08_scaf003477,78433,-0.0220043567795312,A,A,8,17,24,8,15,7,60,51,31,55,37,27,13,13,33,4,9,22,182,289,457,51,69,87,lg4,26629148,NO,lg4
TBI_09524,2056,NA,4_Tbi_b3v08_scaf007000,28232,-0.201105775526902,A,A,7,5,1,3,1,0,0,0,1,29974,11068,3798,5,0,11,1,0,1,10,5,7,18361,5248,3461,NA,NA,NA,NA
TBI_09525,824,NA,4_Tbi_b3v08_scaf007000,28232,-0.201105775526902,A,A,6,4,1,0,0,0,0,2,1,100129,49570,9470,0,0,2,1,0,0,1,8,12,51984,6440,4238,NA,NA,NA,NA
TBI_09526,846,NA,4_Tbi_b3v08_scaf002059,125242,0.00692748878000175,A,A,14,20,37,57,49,167,171,162,51,163,106,118,7,4,11,6,54,19,8,15,6,48,77,26,lg6,22919076,NO,lg6
TBI_09527,5615,NA,4_Tbi_b3v08_scaf002059,125242,0.00692748878000175,A,A,2836,3100,2775,11243,11671,12545,18544,17461,6004,6198,2615,3430,3673,3138,2646,4719,8705,5044,710,512,637,4229,1867,2260,lg6,22889057,NO,lg6
TBI_09528,2010,NA,4_Tbi_b3v08_scaf003643,74860,-0.0300982246133182,A,A,0,0,0,0,0,0,4,4,3,1,1,0,0,0,1,0,0,0,0,1,26,1,7,0,NA,NA,NA,NA
TBI_09529,477,NA,4_Tbi_b3v08_scaf003643,74860,-0.0300982246133182,A,A,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,2,15,0,6,3,NA,NA,NA,NA
TBI_09530,645,NA,4_Tbi_b3v08_scaf007134,27213,-0.00296382526241479,A,A,12,16,19,21,15,29,87,97,59,66,38,57,7,13,16,5,20,8,72,84,85,34,32,31,NA,NA,NA,NA
TBI_09531,297,NA,4_Tbi_b3v08_scaf007134,27213,-0.00296382526241479,A,A,0,1,0,0,1,1,2,2,1,0,3,4,0,1,0,0,0,1,1,0,1,0,1,0,NA,NA,NA,NA
TBI_09532,430,NA,4_Tbi_b3v08_scaf007134,27213,-0.00296382526241479,A,A,17,9,9,4,10,10,38,44,31,31,19,41,3,3,9,5,3,7,27,41,29,17,25,20,NA,NA,NA,NA
TBI_09533,1122,NA,4_Tbi_b3v08_scaf003959,68037,-0.0457246506562783,A,A,6589,5991,4653,12268,13562,13862,1,0,0,2741,2387,3098,1151,1239,615,2328,1038,675,49,37,54,390,804,645,NA,NA,NA,NA
TBI_09534,585,NA,4_Tbi_b3v08_scaf001059,190936,-0.00931826264190441,A,A,0,0,0,0,0,0,2,2,1,2,1,1,0,0,0,0,0,0,18,17,9,0,0,1,lg4,7962967,NO,lg4
TBI_09535,1956,NA,4_Tbi_b3v08_scaf001059,190936,-0.00931826264190441,A,A,2,1,2,0,1,1,17,23,5,11,10,7,2,0,5,0,1,0,52,58,50,12,13,10,lg4,7989107,NO,lg4
TBI_09536,669,NA,4_Tbi_b3v08_scaf005459,44740,0.00110893462804799,A,A,11,19,17,20,26,26,194,185,146,51,32,94,21,20,18,27,29,26,164,224,190,56,42,49,lg1,31889475,NO,lg1
TBI_09537,2776,NA,4_Tbi_b3v08_scaf005459,44740,0.00110893462804799,A,A,336,376,251,431,442,441,1285,1332,1000,476,432,538,457,406,431,490,383,438,857,835,917,532,578,493,lg1,31867302,NO,lg1
TBI_09538,5588,HOG_16687,4_Tbi_b3v08_scaf000918,207840,-0.0153148428764291,A,A,141,149,139,155,170,164,622,583,477,197,175,213,240,186,225,216,148,179,478,491,471,227,150,170,lg7,11401815,NO,lg7
TBI_09539,2050,NA,4_Tbi_b3v08_scaf000918,207840,-0.0153148428764291,A,A,2,3,0,2,3,1,11420,11286,16499,616,4184,1545,4,3,3,5,0,3,56,167,76,4,6,2,lg7,11374724,NO,lg7
TBI_09540,1623,NA,4_Tbi_b3v08_scaf003027,89925,-1.07004895172411,X,X,56,57,72,52,41,63,429,413,320,88,137,116,71,59,64,52,70,52,114,105,107,83,135,86,lgX_ordNA_scaf1319,6808997,NO,lgX_ordNA_scaf1319
TBI_09541,5353,NA,4_Tbi_b3v08_scaf004676,55466,0.00438274070509696,A,A,1710,1757,1300,2474,2555,2547,3105,3085,2137,1407,1176,1237,2147,1975,1818,2169,2005,2059,774,598,503,1507,1350,1188,NA,NA,NA,NA
TBI_09542,813,NA,4_Tbi_b3v08_scaf007323,25728,-0.0240120115420144,A,A,1,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,69,106,110,6,9,38,lg4,74998228,NO,lg4
TBI_09543,527,NA,4_Tbi_b3v08_scaf007323,25728,-0.0240120115420144,A,A,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,46,73,63,2,15,19,lg4,75007506,NO,lg4
TBI_09544,768,NA,4_Tbi_b3v08_scaf001363,166777,0.0204020333542653,A,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,lg3,76745162,NO,lg3
TBI_09545,3975,HOG_21270,4_Tbi_b3v08_scaf001363,166777,0.0204020333542653,A,A,20,21,39,19,14,28,326,292,227,85,79,102,33,25,42,22,27,31,154,234,269,61,72,42,lg3,76823537,NO,lg3
TBI_09546,1521,HOG_16282,4_Tbi_b3v08_scaf004924,51907,-0.00565997330997838,A,A,1,2,6,0,0,0,10,4,4,5,9,1,0,1,0,0,0,0,13,87,12,11,12,13,NA,NA,NA,NA
TBI_09547,2375,NA,4_Tbi_b3v08_scaf004924,51907,-0.00565997330997838,A,A,43,52,56,74,98,140,45,43,44,124,70,46,16,37,30,30,71,18,144,274,205,42,106,33,NA,NA,NA,NA
TBI_09548,3408,NA,4_Tbi_b3v08_scaf008659,16728,0.0550427685267664,A,A,16,19,20,16,25,26,102,113,69,36,36,46,23,15,19,25,28,15,206,230,176,46,81,51,NA,NA,NA,NA
TBI_09549,816,NA,4_Tbi_b3v08_scaf003954,68205,-0.060179459657952,A,A,5,4,1,0,0,3,2,8,7,47,10,1,3,1,9,4,1,1,160,42,322,25,8,7,lg7,2224346,NO,lg7
TBI_09550,2492,NA,4_Tbi_b3v08_scaf003954,68205,-0.060179459657952,A,A,68,68,21,62,67,3,41,45,27,202,44,180,19,5,49,17,12,11,467,230,930,123,93,110,lg7,2198788,NO,lg7
TBI_09551,1184,NA,4_Tbi_b3v08_scaf001917,132882,-0.162130842023859,A,A,94,83,62,119,148,155,268,251,228,180,275,364,601,530,412,784,544,488,67,63,80,267,393,324,lg12,1653300,NO,lg12
TBI_09552,627,NA,4_Tbi_b3v08_scaf001917,132882,-0.162130842023859,A,A,45,37,31,55,54,71,174,179,176,163,144,264,265,219,216,312,246,193,63,59,50,161,180,174,lg12,1647956,NO,lg12
TBI_09553,348,NA,4_Tbi_b3v08_scaf001917,132882,-0.162130842023859,A,A,12,11,2,8,9,14,42,46,44,55,39,67,77,56,68,85,63,51,17,10,22,42,41,34,lg12,1638618,NO,lg12
TBI_09554,4371,NA,4_Tbi_b3v08_scaf001013,196539,-0.955498560050769,X,X,1049,1143,1098,1182,1246,1525,2177,2081,1791,1200,838,917,941,818,1046,1185,947,1111,779,551,654,1292,724,605,lgX_ordNA_scaf1278,775308,NO,lgX_ordNA_scaf1278;lgX_ordNA_scaf1319;lgX_ordNA_scaf996;lgX_ordNA_scaf699;lgX_ordNA_scaf1983;lgX_ordNA_scaf2537;lgX_ordNA_scaf1745
TBI_09555,2999,NA,4_Tbi_b3v08_scaf005979,38133,-0.0285364463096811,A,A,45,50,52,59,65,75,119,103,75,54,46,108,66,52,67,94,55,78,649,1198,1097,135,341,243,NA,NA,NA,NA
TBI_09556,1486,NA,4_Tbi_b3v08_scaf005979,38133,-0.0285364463096811,A,A,309,297,212,260,311,323,749,682,584,400,381,376,295,274,288,311,231,291,1215,966,859,448,362,336,NA,NA,NA,NA
TBI_09557,1718,HOG_16681,4_Tbi_b3v08_scaf004783,53782,-0.0116914481290503,A,A,3,6,5,1,1,6,78,69,65,32,24,65,1,3,2,3,0,3,34,39,37,11,13,31,NA,NA,NA,NA
TBI_09558,3518,HOG_22103,4_Tbi_b3v08_scaf006787,30034,-0.0267843197980088,A,A,894,895,767,1096,1089,1172,2673,2536,2075,1260,1122,1189,1173,981,1178,1167,953,1088,1907,1789,2199,1312,962,971,NA,NA,NA,NA
TBI_09559,262,NA,4_Tbi_b3v08_scaf006787,30034,-0.0267843197980088,A,A,50,54,38,58,55,43,283,224,190,115,126,116,61,64,89,73,60,86,369,361,333,129,121,85,NA,NA,NA,NA
TBI_09560,3540,NA,4_Tbi_b3v08_scaf006411,33632,-0.0149464148005189,A,A,579,572,713,555,562,1141,2451,2479,1206,1125,637,1087,482,472,476,615,712,500,707,592,704,725,704,651,NA,NA,NA,NA
TBI_09561,1335,HOG_18714,4_Tbi_b3v08_scaf007139,27198,-0.00918529490818367,A,A,474,472,329,607,651,695,2638,2642,2079,864,688,1165,636,475,508,720,571,720,1508,1604,1659,1081,878,806,NA,NA,NA,NA
TBI_09562,2922,HOG_5614,4_Tbi_b3v08_scaf007139,27198,-0.00918529490818367,A,A,135,122,80,92,108,131,340,361,323,197,168,248,150,143,137,97,116,124,497,659,963,144,179,182,NA,NA,NA,NA
TBI_09563,9119,NA,4_Tbi_b3v08_scaf002187,119479,-0.0139768479782264,A,A,8,8,22,22,29,27,9,9,10,70,23,27,2,10,10,6,11,13,755,737,577,142,39,81,NA,NA,NA,NA
TBI_09564,345,NA,4_Tbi_b3v08_scaf002187,119479,-0.0139768479782264,A,A,69,67,47,69,72,66,89,104,88,42,87,56,53,51,54,66,47,47,109,104,129,55,87,82,NA,NA,NA,NA
TBI_09565,2127,NA,4_Tbi_b3v08_scaf005216,47801,-0.0729049263916428,A,A,68,50,84,49,50,71,9,6,7,32,53,34,28,19,49,31,22,24,12,3,12,60,73,26,NA,NA,NA,NA
TBI_09566,1737,HOG_17596,4_Tbi_b3v08_scaf003973,67651,-0.0192007820585875,A,A,1073,1038,604,1281,1331,1223,6911,6696,5395,2213,2139,3813,1422,1391,1218,1398,1325,1439,7295,6897,6989,1806,1662,1573,NA,NA,NA,NA
TBI_09567,1785,NA,4_Tbi_b3v08_scaf003973,67651,-0.0192007820585875,A,A,2,0,5,1,2,3,34,48,39,17,14,18,2,1,2,0,1,2,5,3,1,1,4,2,NA,NA,NA,NA
TBI_09568,2425,HOG_16974,4_Tbi_b3v08_scaf003973,67651,-0.0192007820585875,A,A,111,127,62,146,149,122,628,681,457,210,181,288,129,124,116,104,121,110,905,1492,1097,243,307,279,NA,NA,NA,NA
TBI_09569,1751,NA,4_Tbi_b3v08_scaf004714,54965,0.0178208230004534,A,A,22,24,20,19,14,32,158,133,143,55,61,52,17,13,23,20,24,30,116,98,163,28,34,30,lg4,101317491,NO,lg4
TBI_09570,2775,NA,4_Tbi_b3v08_scaf004573,57280,0.0608816195960765,A,A,21,16,30,23,25,18,191,203,160,54,82,78,35,19,19,21,21,27,112,159,146,49,54,36,lg8,17213475,NO,lg8
TBI_09571,776,NA,4_Tbi_b3v08_scaf005032,50492,-0.977115378387017,X,X,6,4,10,7,7,12,38,47,33,12,6,10,5,3,6,7,4,7,20,19,25,13,8,4,lgX_ordNA_scaf2611,389023,NO,lgX_ordNA_scaf2611;lgX_ordNA_scaf2537;lgX_ordNA_scaf1319
